0.0730 	 -7.491651e+02 	 9.941871e+00 	 -7.392233e+02 
0.0740 	 -7.493168e+02 	 1.012558e+01 	 -7.391912e+02 
0.0750 	 -7.494534e+02 	 1.029259e+01 	 -7.391608e+02 
0.0760 	 -7.495710e+02 	 1.044039e+01 	 -7.391306e+02 
0.0770 	 -7.496672e+02 	 1.056683e+01 	 -7.391004e+02 
0.0780 	 -7.497401e+02 	 1.067014e+01 	 -7.390699e+02 
0.0790 	 -7.497882e+02 	 1.074898e+01 	 -7.390392e+02 
0.0800 	 -7.498126e+02 	 1.080241e+01 	 -7.390102e+02 
0.0810 	 -7.498100e+02 	 1.082997e+01 	 -7.389800e+02 
0.0820 	 -7.497826e+02 	 1.083168e+01 	 -7.389509e+02 
0.0830 	 -7.497295e+02 	 1.080806e+01 	 -7.389215e+02 
0.0840 	 -7.496523e+02 	 1.076008e+01 	 -7.388923e+02 
0.0850 	 -7.495521e+02 	 1.068914e+01 	 -7.388630e+02 
0.0860 	 -7.494304e+02 	 1.059709e+01 	 -7.388333e+02 
0.0870 	 -7.492897e+02 	 1.048617e+01 	 -7.388036e+02 
0.0880 	 -7.491314e+02 	 1.035897e+01 	 -7.387725e+02 
0.0890 	 -7.489601e+02 	 1.021837e+01 	 -7.387417e+02 
0.0900 	 -7.487791e+02 	 1.006751e+01 	 -7.387116e+02 
0.0910 	 -7.485903e+02 	 9.909690e+00 	 -7.386806e+02 
0.0920 	 -7.483977e+02 	 9.748317e+00 	 -7.386494e+02 
0.0930 	 -7.482051e+02 	 9.586838e+00 	 -7.386183e+02 
0.0940 	 -7.480163e+02 	 9.428683e+00 	 -7.385876e+02 
0.0950 	 -7.478328e+02 	 9.277199e+00 	 -7.385556e+02 
0.0960 	 -7.476594e+02 	 9.135574e+00 	 -7.385238e+02 
0.0970 	 -7.474986e+02 	 9.006769e+00 	 -7.384918e+02 
0.0980 	 -7.473529e+02 	 8.893466e+00 	 -7.384594e+02 
0.0990 	 -7.472239e+02 	 8.797997e+00 	 -7.384259e+02 
0.1000 	 -7.471147e+02 	 8.722303e+00 	 -7.383924e+02 
0.1010 	 -7.470269e+02 	 8.667916e+00 	 -7.383590e+02 
0.1020 	 -7.469625e+02 	 8.635929e+00 	 -7.383266e+02 
0.1030 	 -7.469212e+02 	 8.626989e+00 	 -7.382942e+02 
0.1040 	 -7.469030e+02 	 8.641296e+00 	 -7.382617e+02 
0.1050 	 -7.469070e+02 	 8.678589e+00 	 -7.382285e+02 
0.1060 	 -7.469335e+02 	 8.738155e+00 	 -7.381953e+02 
0.1070 	 -7.469812e+02 	 8.818863e+00 	 -7.381624e+02 
0.1080 	 -7.470488e+02 	 8.919228e+00 	 -7.381296e+02 
0.1090 	 -7.471357e+02 	 9.037482e+00 	 -7.380982e+02 
0.1100 	 -7.472367e+02 	 9.171609e+00 	 -7.380651e+02 
0.1110 	 -7.473523e+02 	 9.319396e+00 	 -7.380329e+02 
0.1120 	 -7.474804e+02 	 9.478490e+00 	 -7.380019e+02 
0.1130 	 -7.476174e+02 	 9.646448e+00 	 -7.379710e+02 
0.1140 	 -7.477610e+02 	 9.820780e+00 	 -7.379402e+02 
0.1150 	 -7.479080e+02 	 9.998991e+00 	 -7.379090e+02 
0.1160 	 -7.480581e+02 	 1.017862e+01 	 -7.378795e+02 
0.1170 	 -7.482079e+02 	 1.035727e+01 	 -7.378506e+02 
0.1180 	 -7.483532e+02 	 1.053264e+01 	 -7.378205e+02 
0.1190 	 -7.484944e+02 	 1.070256e+01 	 -7.377919e+02 
0.1200 	 -7.486271e+02 	 1.086495e+01 	 -7.377621e+02 
0.1210 	 -7.487504e+02 	 1.101791e+01 	 -7.377325e+02 
0.1220 	 -7.488634e+02 	 1.115967e+01 	 -7.377038e+02 
0.1230 	 -7.489647e+02 	 1.128870e+01 	 -7.376760e+02 
0.1240 	 -7.490518e+02 	 1.140370e+01 	 -7.376481e+02 
0.1250 	 -7.491242e+02 	 1.150357e+01 	 -7.376207e+02 
0.1260 	 -7.491807e+02 	 1.158742e+01 	 -7.375933e+02 
0.1270 	 -7.492200e+02 	 1.165458e+01 	 -7.375654e+02 
0.1280 	 -7.492430e+02 	 1.170456e+01 	 -7.375385e+02 
0.1290 	 -7.492479e+02 	 1.173708e+01 	 -7.375109e+02 
0.1300 	 -7.492352e+02 	 1.175209e+01 	 -7.374831e+02 
0.1310 	 -7.492052e+02 	 1.174967e+01 	 -7.374555e+02 
0.1320 	 -7.491580e+02 	 1.173004e+01 	 -7.374280e+02 
0.1330 	 -7.490931e+02 	 1.169356e+01 	 -7.373996e+02 
0.1340 	 -7.490128e+02 	 1.164079e+01 	 -7.373720e+02 
0.1350 	 -7.489163e+02 	 1.157239e+01 	 -7.373439e+02 
0.1360 	 -7.488053e+02 	 1.148918e+01 	 -7.373161e+02 
0.1370 	 -7.486798e+02 	 1.139210e+01 	 -7.372877e+02 
0.1380 	 -7.485417e+02 	 1.128228e+01 	 -7.372594e+02 
0.1390 	 -7.483897e+02 	 1.116095e+01 	 -7.372288e+02 
0.1400 	 -7.482293e+02 	 1.102949e+01 	 -7.371998e+02 
0.1410 	 -7.480596e+02 	 1.088934e+01 	 -7.371703e+02 
0.1420 	 -7.478825e+02 	 1.074208e+01 	 -7.371404e+02 
0.1430 	 -7.476994e+02 	 1.058939e+01 	 -7.371101e+02 
0.1440 	 -7.475128e+02 	 1.043295e+01 	 -7.370799e+02 
0.1450 	 -7.473235e+02 	 1.027451e+01 	 -7.370490e+02 
0.1460 	 -7.471339e+02 	 1.011582e+01 	 -7.370181e+02 
0.1470 	 -7.469458e+02 	 9.958716e+00 	 -7.369871e+02 
0.1480 	 -7.467608e+02 	 9.805017e+00 	 -7.369558e+02 
0.1490 	 -7.465797e+02 	 9.656552e+00 	 -7.369231e+02 
0.1500 	 -7.464060e+02 	 9.515097e+00 	 -7.368909e+02 
0.1510 	 -7.462406e+02 	 9.382324e+00 	 -7.368583e+02 
0.1520 	 -7.460862e+02 	 9.259797e+00 	 -7.368264e+02 
0.1530 	 -7.459430e+02 	 9.149001e+00 	 -7.367940e+02 
0.1540 	 -7.458127e+02 	 9.051312e+00 	 -7.367614e+02 
0.1550 	 -7.456959e+02 	 8.967982e+00 	 -7.367280e+02 
0.1560 	 -7.455946e+02 	 8.900131e+00 	 -7.366945e+02 
0.1570 	 -7.455099e+02 	 8.848720e+00 	 -7.366612e+02 
0.1580 	 -7.454425e+02 	 8.814524e+00 	 -7.366280e+02 
0.1590 	 -7.453909e+02 	 8.798122e+00 	 -7.365928e+02 
0.1600 	 -7.453592e+02 	 8.799878e+00 	 -7.365593e+02 
0.1610 	 -7.453454e+02 	 8.819937e+00 	 -7.365254e+02 
0.1620 	 -7.453503e+02 	 8.858230e+00 	 -7.364921e+02 
0.1630 	 -7.453732e+02 	 8.914470e+00 	 -7.364588e+02 
0.1640 	 -7.454139e+02 	 8.988127e+00 	 -7.364258e+02 
0.1650 	 -7.454711e+02 	 9.078442e+00 	 -7.363927e+02 
0.1660 	 -7.455447e+02 	 9.184439e+00 	 -7.363603e+02 
0.1670 	 -7.456332e+02 	 9.304906e+00 	 -7.363283e+02 
0.1680 	 -7.457346e+02 	 9.438415e+00 	 -7.362962e+02 
0.1690 	 -7.458471e+02 	 9.583347e+00 	 -7.362637e+02 
0.1700 	 -7.459698e+02 	 9.737886e+00 	 -7.362319e+02 
0.1710 	 -7.461008e+02 	 9.900062e+00 	 -7.362008e+02 
0.1720 	 -7.462372e+02 	 1.006780e+01 	 -7.361694e+02 
0.1730 	 -7.463780e+02 	 1.023895e+01 	 -7.361391e+02 
0.1740 	 -7.465200e+02 	 1.041125e+01 	 -7.361088e+02 
0.1750 	 -7.466614e+02 	 1.058241e+01 	 -7.360790e+02 
0.1760 	 -7.468004e+02 	 1.075012e+01 	 -7.360503e+02 
0.1770 	 -7.469323e+02 	 1.091210e+01 	 -7.360202e+02 
0.1780 	 -7.470569e+02 	 1.106611e+01 	 -7.359907e+02 
0.1790 	 -7.471731e+02 	 1.120999e+01 	 -7.359631e+02 
0.1800 	 -7.472763e+02 	 1.134165e+01 	 -7.359347e+02 
0.1810 	 -7.473671e+02 	 1.145919e+01 	 -7.359079e+02 
0.1820 	 -7.474410e+02 	 1.156087e+01 	 -7.358802e+02 
0.1830 	 -7.474967e+02 	 1.164519e+01 	 -7.358515e+02 
0.1840 	 -7.475358e+02 	 1.171089e+01 	 -7.358249e+02 
0.1850 	 -7.475552e+02 	 1.175697e+01 	 -7.357982e+02 
0.1860 	 -7.475542e+02 	 1.178277e+01 	 -7.357714e+02 
0.1870 	 -7.475335e+02 	 1.178799e+01 	 -7.357455e+02 
0.1880 	 -7.474910e+02 	 1.177264e+01 	 -7.357184e+02 
0.1890 	 -7.474281e+02 	 1.173715e+01 	 -7.356909e+02 
0.1900 	 -7.473457e+02 	 1.168229e+01 	 -7.356634e+02 
