0.0000 	 5.076174e-06
0.0010 	 3.375382e-05
0.0020 	 6.767735e-05
0.0030 	 9.719723e-05
0.0040 	 1.178804e-04
0.0050 	 1.286636e-04
0.0060 	 1.313613e-04
0.0070 	 1.294147e-04
0.0080 	 1.247308e-04
0.0090 	 1.186597e-04
0.0100 	 1.120494e-04
0.0110 	 1.053890e-04
0.0120 	 9.894033e-05
0.0130 	 9.283130e-05
0.0140 	 8.711368e-05
0.0150 	 8.179745e-05
0.0160 	 7.687045e-05
0.0170 	 7.230955e-05
0.0180 	 6.808682e-05
0.0190 	 6.417317e-05
0.0200 	 6.054038e-05
0.0210 	 5.716231e-05
0.0220 	 5.401534e-05
0.0230 	 5.107828e-05
0.0240 	 4.833212e-05
0.0250 	 4.575988e-05
0.0260 	 4.334642e-05
0.0270 	 4.107812e-05
0.0280 	 3.894265e-05
0.0290 	 3.692903e-05
0.0300 	 3.502752e-05
0.0310 	 3.322952e-05
0.0320 	 3.152719e-05
0.0330 	 2.991346e-05
0.0340 	 2.838207e-05
0.0350 	 2.692761e-05
0.0360 	 2.554544e-05
0.0370 	 2.423162e-05
0.0380 	 2.298288e-05
0.0390 	 2.179653e-05
0.0400 	 2.067041e-05
0.0410 	 1.960290e-05
0.0420 	 1.859283e-05
0.0430 	 1.763940e-05
0.0440 	 1.674221e-05
0.0450 	 1.590107e-05
0.0460 	 1.511604e-05
0.0470 	 1.438727e-05
0.0480 	 1.371496e-05
0.0490 	 1.309930e-05
0.0500 	 1.254038e-05
0.0510 	 1.203810e-05
0.0520 	 1.159211e-05
0.0530 	 1.120170e-05
0.0540 	 1.086584e-05
0.0550 	 1.058307e-05
0.0560 	 1.035148e-05
0.0570 	 1.016872e-05
0.0580 	 1.003191e-05
0.0590 	 9.937720e-06
0.0600 	 9.882375e-06
0.0610 	 9.861678e-06
0.0620 	 9.871101e-06
0.0630 	 9.905868e-06
0.0640 	 9.961032e-06
0.0650 	 1.003157e-05
0.0660 	 1.011249e-05
0.0670 	 1.019889e-05
0.0680 	 1.028610e-05
0.0690 	 1.036973e-05
0.0700 	 1.044577e-05
0.0710 	 1.051060e-05
0.0720 	 1.056104e-05
0.0730 	 1.059443e-05
0.0740 	 1.060856e-05
0.0750 	 1.060175e-05
0.0760 	 1.057283e-05
0.0770 	 1.052112e-05
0.0780 	 1.044645e-05
0.0790 	 1.034909e-05
0.0800 	 1.022973e-05
0.0810 	 1.008946e-05
0.0820 	 9.929725e-06
0.0830 	 9.752322e-06
0.0840 	 9.559295e-06
0.0850 	 9.352902e-06
0.0860 	 9.135579e-06
0.0870 	 8.909904e-06
0.0880 	 8.678532e-06
0.0890 	 8.444157e-06
0.0900 	 8.209469e-06
0.0910 	 7.977103e-06
0.0920 	 7.749592e-06
0.0930 	 7.529342e-06
0.0940 	 7.318602e-06
0.0950 	 7.119433e-06
0.0960 	 6.933671e-06
0.0970 	 6.762897e-06
0.0980 	 6.608418e-06
0.0990 	 6.471237e-06
0.1000 	 6.352041e-06
0.1010 	 6.251203e-06
0.1020 	 6.168781e-06
0.1030 	 6.104526e-06
0.1040 	 6.057893e-06
0.1050 	 6.028043e-06
0.1060 	 6.013863e-06
0.1070 	 6.014001e-06
0.1080 	 6.026917e-06
0.1090 	 6.050939e-06
0.1100 	 6.084299e-06
0.1110 	 6.125164e-06
0.1120 	 6.171686e-06
0.1130 	 6.222034e-06
0.1140 	 6.274425e-06
0.1150 	 6.327154e-06
0.1160 	 6.378613e-06
0.1170 	 6.427316e-06
0.1180 	 6.471916e-06
0.1190 	 6.511204e-06
0.1200 	 6.544110e-06
0.1210 	 6.569714e-06
0.1220 	 6.587253e-06
0.1230 	 6.596138e-06
0.1240 	 6.595954e-06
0.1250 	 6.586441e-06
0.1260 	 6.567473e-06
0.1270 	 6.539062e-06
0.1280 	 6.501330e-06
0.1290 	 6.454517e-06
0.1300 	 6.398964e-06
0.1310 	 6.335082e-06
0.1320 	 6.263330e-06
0.1330 	 6.184224e-06
0.1340 	 6.098341e-06
0.1350 	 6.006299e-06
0.1360 	 5.908749e-06
0.1370 	 5.806380e-06
0.1380 	 5.699923e-06
0.1390 	 5.590143e-06
0.1400 	 5.477819e-06
0.1410 	 5.363740e-06
0.1420 	 5.248714e-06
0.1430 	 5.133560e-06
0.1440 	 5.019075e-06
0.1450 	 4.906037e-06
0.1460 	 4.795214e-06
0.1470 	 4.687369e-06
0.1480 	 4.583244e-06
0.1490 	 4.483556e-06
0.1500 	 4.388978e-06
0.1510 	 4.300117e-06
0.1520 	 4.217517e-06
0.1530 	 4.141671e-06
0.1540 	 4.073017e-06
0.1550 	 4.011926e-06
0.1560 	 3.958707e-06
